Id,MSZoning,Street,Alley,LotShape,LandContour,Utilities,LotConfig,LandSlope,Neighborhood,Condition1,Condition2,BldgType,HouseStyle,RoofStyle,RoofMatl,Exterior1st,Exterior2nd,MasVnrType,ExterQual,ExterCond,Foundation,BsmtQual,BsmtCond,BsmtExposure,BsmtFinType1,BsmtFinType2,Heating,HeatingQC,CentralAir,Electrical,KitchenQual,Functional,FireplaceQu,GarageType,GarageFinish,GarageQual,GarageCond,PavedDrive,PoolQC,Fence,MiscFeature,SaleType,SaleCondition,MSSubClass,LotFrontage,LotArea,OverallQual,OverallCond,YearBuilt,YearRemodAdd,MasVnrArea,BsmtFinSF1,BsmtFinSF2,BsmtUnfSF,TotalBsmtSF,1stFlrSF,2ndFlrSF,LowQualFinSF,GrLivArea,BsmtFullBath,BsmtHalfBath,FullBath,HalfBath,BedroomAbvGr,KitchenAbvGr,TotRmsAbvGrd,Fireplaces,GarageYrBlt,GarageCars,GarageArea,WoodDeckSF,OpenPorchSF,EnclosedPorch,3SsnPorch,ScreenPorch,PoolArea,MiscVal,MoSold,YrSold,SalePrice,SoldTime
1254,RL,Pave,0,IR1,Lvl,AllPub,Inside,Gtl,Veenker,Norm,Norm,1Fam,2Story,Gable,CompShg,Wd Sdng,Wd Sdng,None,Gd,TA,CBlock,TA,TA,Gd,LwQ,ALQ,GasA,TA,Y,SBrkr,Gd,Typ,Gd,Attchd,RFn,TA,TA,Y,0,MnPrv,0,WD,Normal,60,0.0,17542,7,7,33,4,0.0,125,1031,36,1192,1516,651,0,2167,1,0,2,1,3,1,9,2,33.0,2,518,220,47,0,0,0,0,0,7,2007,294000,2007-07-01
1255,RL,Pave,0,Reg,Lvl,AllPub,Inside,Gtl,Edwards,Norm,Norm,1Fam,2Story,Gable,CompShg,VinylSd,VinylSd,Stone,Gd,TA,PConc,Gd,TA,No,Unf,Unf,GasA,Ex,Y,SBrkr,Gd,Typ,Gd,BuiltIn,Fin,TA,TA,Y,0,0,0,WD,Normal,60,60.0,6931,7,5,5,4,92.0,0,0,746,746,760,896,0,1656,0,0,2,1,3,1,7,1,5.0,2,397,178,128,0,0,0,0,0,7,2008,165400,2008-07-01
1256,RM,Pave,0,Reg,Lvl,AllPub,Inside,Gtl,BrkSide,Norm,Norm,1Fam,1.5Fin,Gable,CompShg,Wd Sdng,Wd Sdng,None,TA,TA,BrkTil,TA,Fa,No,LwQ,Unf,GasA,TA,Y,FuseA,TA,Typ,Gd,Detchd,Unf,TA,TA,Y,0,0,0,WD,Normal,50,52.0,6240,6,6,76,57,0.0,425,0,459,884,959,408,0,1367,0,0,1,0,3,1,6,1,29.0,1,560,0,0,0,0,120,0,0,11,2007,127500,2007-11-01
1257,RL,Pave,0,IR1,Lvl,AllPub,Corner,Gtl,NoRidge,Norm,Norm,1Fam,1Story,Hip,CompShg,HdBoard,HdBoard,BrkFace,Gd,TA,PConc,Gd,TA,Gd,GLQ,Unf,GasA,Ex,Y,SBrkr,Gd,Typ,TA,Attchd,Fin,TA,TA,Y,0,0,0,WD,Normal,20,91.0,14303,8,5,14,14,554.0,1314,0,672,1986,1987,0,0,1987,1,0,2,0,2,1,7,1,14.0,2,691,262,36,0,0,0,0,0,8,2008,301500,2008-08-01
1258,RL,Pave,0,Reg,Lvl,AllPub,Corner,Gtl,Edwards,Feedr,Norm,1Fam,1Story,Gable,CompShg,Wd Sdng,Wd Sdng,None,TA,TA,PConc,Fa,TA,No,Unf,Unf,GasA,Ex,Y,SBrkr,TA,Typ,0,0,0,0,0,Y,0,0,0,WD,Normal,30,56.0,4060,5,8,87,59,0.0,0,0,864,864,864,0,0,864,0,0,1,0,2,1,4,0,2009.0,0,0,0,96,0,0,0,0,0,7,2009,99900,2009-07-01
1259,RL,Pave,0,IR1,Lvl,AllPub,Inside,Gtl,Gilbert,Norm,Norm,1Fam,SLvl,Gable,CompShg,VinylSd,VinylSd,Stone,Gd,TA,PConc,Gd,TA,Gd,GLQ,Unf,GasA,Ex,Y,SBrkr,Gd,Typ,0,Attchd,Fin,TA,TA,Y,0,0,0,WD,Normal,80,59.0,9587,7,5,3,3,182.0,655,0,201,856,1166,0,0,1166,1,0,2,0,2,1,5,0,3.0,2,400,212,0,0,0,0,0,0,7,2008,190000,2008-07-01
1260,RL,Pave,0,Reg,Lvl,AllPub,FR2,Gtl,NAmes,Norm,Norm,1Fam,1Story,Gable,CompShg,HdBoard,HdBoard,None,TA,TA,CBlock,Gd,TA,No,ALQ,LwQ,GasA,Gd,Y,SBrkr,TA,Typ,0,Attchd,Unf,TA,TA,Y,0,0,0,WD,Normal,20,65.0,9750,6,8,39,39,0.0,602,438,14,1054,1054,0,0,1054,1,0,1,1,3,1,6,0,39.0,2,460,180,0,0,0,80,0,0,7,2008,151000,2008-07-01
1261,RL,Pave,0,IR3,Lvl,AllPub,CulDSac,Gtl,Gilbert,RRAn,Norm,1Fam,2Story,Gable,CompShg,VinylSd,VinylSd,None,TA,TA,PConc,Gd,TA,No,Unf,Unf,GasA,Ex,Y,SBrkr,TA,Typ,TA,BuiltIn,Fin,TA,TA,Y,0,0,0,WD,Normal,60,0.0,24682,6,5,10,10,0.0,0,0,841,841,892,783,0,1675,0,0,2,1,3,1,7,1,10.0,2,502,0,103,0,0,0,0,0,6,2009,181000,2009-06-01
1262,RL,Pave,0,Reg,Lvl,AllPub,Inside,Gtl,NAmes,Norm,Norm,1Fam,1Story,Hip,CompShg,MetalSd,MetalSd,None,TA,TA,CBlock,TA,TA,No,Rec,Unf,GasA,Gd,Y,SBrkr,TA,Typ,0,Attchd,Unf,TA,TA,Y,0,0,0,WD,Normal,20,80.0,9600,5,6,53,53,0.0,504,0,546,1050,1050,0,0,1050,0,0,1,0,2,1,5,0,53.0,1,338,0,0,0,0,0,0,0,6,2009,128900,2009-06-01
1263,RL,Pave,0,Reg,Lvl,AllPub,Inside,Gtl,ClearCr,Norm,Norm,1Fam,1.5Fin,Gable,CompShg,Wd Sdng,Wd Sdng,None,TA,TA,CBlock,TA,TA,Av,Unf,Unf,GasA,Ex,Y,FuseA,TA,Min2,TA,Attchd,Unf,TA,TA,Y,0,0,0,WD,Normal,50,0.0,11250,4,5,52,20,0.0,0,0,1104,1104,1104,684,0,1788,1,0,1,0,5,1,8,2,52.0,1,304,120,0,0,0,0,0,0,11,2009,161500,2009-11-01
1264,RL,Pave,Pave,Reg,Lvl,AllPub,Inside,Gtl,BrkSide,Norm,Norm,1Fam,2Story,Gambrel,CompShg,Wd Sdng,Wd Sdng,None,TA,TA,PConc,TA,TA,No,Unf,Unf,GasA,Ex,Y,FuseA,TA,Typ,Gd,Detchd,Unf,TA,TA,N,0,GdPrv,0,WD,Normal,70,60.0,13515,6,6,88,57,0.0,0,0,764,764,1060,764,0,1824,0,0,1,0,3,1,8,1,67.0,2,520,0,0,126,0,0,0,0,7,2007,180500,2007-07-01
1265,RH,Pave,0,Reg,Lvl,AllPub,Inside,Gtl,NAmes,Norm,Norm,TwnhsE,1Story,Gable,CompShg,MetalSd,MetalSd,None,Gd,TA,PConc,Gd,TA,No,GLQ,Unf,GasA,Ex,Y,SBrkr,Gd,Typ,0,Attchd,Fin,TA,TA,Y,0,0,0,COD,Abnorml,120,34.0,4060,6,5,10,9,0.0,266,0,1139,1405,1337,0,0,1337,1,0,2,0,2,1,5,0,10.0,2,511,144,68,0,0,0,0,0,8,2008,181000,2008-08-01
1266,FV,Pave,0,Reg,Lvl,AllPub,FR3,Gtl,Somerst,Norm,Norm,TwnhsE,2Story,Hip,CompShg,MetalSd,MetalSd,BrkFace,Gd,TA,PConc,Gd,TA,No,GLQ,Unf,GasA,Ex,Y,SBrkr,Gd,Typ,0,Detchd,Unf,TA,TA,Y,0,0,0,WD,Normal,160,35.0,3735,7,5,7,7,218.0,450,0,241,691,713,739,0,1452,1,0,2,1,3,1,6,0,7.0,2,506,0,34,0,0,0,0,0,3,2006,183900,2006-03-01
1267,RM,Pave,0,IR1,Bnk,AllPub,Inside,Gtl,OldTown,Feedr,Norm,2fmCon,2.5Unf,Hip,CompShg,Wd Sdng,Wd Sdng,None,Fa,TA,CBlock,TA,TA,No,Unf,Unf,GasA,TA,N,FuseF,TA,Typ,Gd,Detchd,Unf,TA,TA,N,0,MnPrv,0,WD,Normal,190,60.0,10120,7,4,97,57,0.0,0,0,925,925,964,925,0,1889,0,0,1,1,4,2,9,1,47.0,1,308,0,0,264,0,0,0,0,1,2007,122000,2007-01-01
1268,RL,Pave,0,IR1,HLS,AllPub,Inside,Gtl,Timber,Norm,Norm,1Fam,1Story,Hip,CompShg,Stucco,CmentBd,None,Ex,TA,PConc,Ex,TA,Gd,Unf,Unf,GasA,Ex,Y,SBrkr,Ex,Typ,Gd,Attchd,Fin,TA,TA,Y,0,0,0,WD,Normal,20,89.0,13214,9,5,2,1,0.0,0,0,2002,2002,2018,0,0,2018,0,0,2,0,3,1,10,1,1.0,3,746,144,76,0,0,0,0,0,5,2010,378500,2010-05-01
1269,RL,Pave,0,IR1,Lvl,AllPub,Inside,Mod,Crawfor,Norm,Norm,1Fam,1.5Fin,Gable,CompShg,Stucco,Stucco,BrkFace,TA,Gd,CBlock,TA,TA,Mn,Rec,Unf,GasA,Ex,Y,SBrkr,Gd,Typ,Gd,BuiltIn,Unf,TA,TA,Y,0,GdWo,0,WD,Normal,50,0.0,14100,8,9,73,11,632.0,192,0,536,728,1968,1479,0,3447,0,0,3,1,4,1,11,2,26.0,3,1014,314,12,0,0,0,0,0,5,2008,381000,2008-05-01
1270,RL,Pave,0,Reg,Lvl,AllPub,Inside,Gtl,NAmes,Feedr,Norm,1Fam,1.5Fin,Gable,CompShg,MetalSd,MetalSd,BrkFace,TA,TA,CBlock,TA,TA,No,BLQ,Unf,GasW,TA,Y,FuseA,TA,Typ,0,Attchd,Unf,TA,TA,Y,0,GdWo,0,WD,Normal,50,78.0,11344,5,5,49,49,180.0,460,0,414,874,874,650,0,1524,0,0,1,1,3,1,7,0,49.0,1,315,0,0,0,0,0,0,0,7,2007,144000,2007-07-01
1271,RL,Pave,0,Reg,Low,AllPub,Inside,Sev,ClearCr,Norm,Norm,1Fam,1Story,Shed,WdShake,Plywood,Plywood,None,Gd,TA,PConc,Gd,TA,Gd,GLQ,Unf,GasA,TA,Y,SBrkr,Gd,Typ,TA,Attchd,Fin,TA,TA,Y,0,0,0,WD,Normal,40,0.0,23595,7,6,31,31,0.0,1258,0,74,1332,1332,192,0,1524,2,0,0,1,0,1,4,1,31.0,2,586,268,0,0,0,0,0,0,4,2010,260000,2010-04-01
1272,RL,Pave,0,IR1,Lvl,AllPub,Inside,Gtl,NWAmes,PosN,Norm,1Fam,1Story,Hip,CompShg,BrkFace,BrkFace,None,TA,TA,CBlock,TA,TA,No,Unf,Unf,GasA,Gd,Y,SBrkr,Gd,Typ,Gd,Attchd,RFn,TA,TA,Y,0,0,0,WD,Normal,20,0.0,9156,6,7,41,41,0.0,0,0,1489,1489,1489,0,0,1489,0,0,2,0,3,1,7,1,41.0,2,462,0,0,0,0,0,0,0,8,2009,185750,2009-08-01
1273,RL,Pave,0,IR1,Lvl,AllPub,CulDSac,Gtl,Sawyer,Norm,Norm,1Fam,1Story,Hip,CompShg,HdBoard,Plywood,BrkFace,TA,TA,CBlock,TA,TA,No,BLQ,LwQ,GasA,TA,Y,SBrkr,TA,Typ,0,Attchd,Unf,TA,TA,Y,0,MnPrv,0,WD,Normal,20,0.0,13526,5,6,41,41,114.0,560,375,0,935,935,0,0,935,1,0,1,0,3,1,5,0,41.0,1,288,180,0,0,0,0,0,0,11,2006,137000,2006-11-01
1274,RL,Pave,0,IR1,Lvl,AllPub,Corner,Gtl,Edwards,Norm,Norm,1Fam,SLvl,Gable,CompShg,Plywood,Plywood,BrkFace,TA,TA,CBlock,TA,TA,Av,ALQ,Unf,GasA,Gd,Y,SBrkr,Ex,Typ,Gd,Basment,RFn,TA,TA,Y,0,GdPrv,0,WD,Normal,80,124.0,11512,6,7,49,2,84.0,719,0,300,1019,1357,0,0,1357,1,0,1,0,2,1,5,1,49.0,1,312,0,0,0,0,163,0,0,5,2008,177000,2008-05-01
1275,RL,Pave,0,Reg,Lvl,AllPub,Corner,Gtl,Crawfor,Norm,Norm,1Fam,1.5Fin,Gable,CompShg,Wd Sdng,Wd Shng,None,TA,TA,PConc,TA,TA,No,Unf,Unf,GasA,Ex,Y,SBrkr,TA,Typ,Gd,Detchd,Unf,TA,TA,Y,0,0,0,WD,Normal,50,53.0,5362,5,6,97,4,0.0,0,0,661,661,661,589,0,1250,0,0,2,0,3,1,8,1,22.0,2,552,242,0,81,0,0,0,0,11,2007,139000,2007-11-01
1276,RL,Pave,0,Reg,Lvl,AllPub,Corner,Gtl,NAmes,Feedr,Norm,Duplex,2Story,Gable,Roll,AsbShng,AsbShng,Stone,TA,TA,CBlock,TA,TA,No,Rec,Unf,GasA,Gd,Y,FuseA,TA,Typ,0,Detchd,Unf,TA,Fa,Y,0,0,0,WD,Normal,90,95.0,11345,5,5,59,57,567.0,220,0,708,928,928,992,0,1920,0,0,2,0,4,2,10,0,59.0,2,400,0,0,0,0,0,0,0,7,2007,137000,2007-07-01
1277,RL,Pave,0,IR1,Lvl,AllPub,CulDSac,Gtl,NWAmes,Norm,Norm,1Fam,2Story,Gable,CompShg,HdBoard,Plywood,None,TA,TA,CBlock,TA,Gd,No,BLQ,Unf,GasA,TA,Y,SBrkr,TA,Typ,TA,Attchd,Unf,TA,TA,Y,0,0,0,WD,Normal,60,0.0,12936,6,6,37,37,0.0,593,0,130,723,735,660,0,1395,0,1,1,1,3,1,6,1,37.0,2,497,294,116,0,0,0,0,0,12,2009,162000,2009-12-01
1278,RL,Pave,0,IR1,Lvl,AllPub,CulDSac,Gtl,NWAmes,Norm,Norm,1Fam,SLvl,Gable,CompShg,HdBoard,HdBoard,BrkFace,TA,TA,CBlock,Gd,TA,Av,ALQ,Unf,GasA,Fa,Y,SBrkr,TA,Typ,Gd,Attchd,RFn,TA,TA,Y,0,0,0,WD,Normal,80,0.0,17871,6,5,42,33,359.0,528,0,1152,1680,1724,0,0,1724,1,0,1,1,3,1,7,1,42.0,2,480,0,0,0,0,0,0,0,6,2009,197900,2009-06-01
1279,RL,Pave,0,Reg,Lvl,AllPub,Inside,Gtl,CollgCr,Norm,Norm,1Fam,2Story,Gable,CompShg,VinylSd,VinylSd,0,Gd,TA,PConc,Gd,TA,No,GLQ,Unf,GasA,Ex,Y,SBrkr,Gd,Typ,Gd,Attchd,RFn,TA,TA,Y,0,0,0,WD,Normal,60,75.0,9473,8,5,6,6,0.0,804,0,324,1128,1128,903,0,2031,1,0,2,1,3,1,7,1,6.0,2,577,0,211,0,0,0,0,0,3,2008,237000,2008-03-01
1280,C (all),Pave,0,Reg,Lvl,AllPub,Inside,Gtl,IDOTRR,Norm,Norm,1Fam,1.5Fin,Gable,CompShg,MetalSd,MetalSd,None,TA,Gd,CBlock,TA,TA,No,Unf,Unf,GasA,TA,Y,FuseA,TA,Typ,0,Detchd,RFn,TA,TA,Y,0,0,0,COD,Abnorml,50,60.0,7500,4,4,90,60,0.0,0,0,698,698,698,430,0,1128,0,0,1,0,2,1,6,0,30.0,2,528,30,0,164,0,0,0,0,4,2010,68400,2010-04-01
1281,RL,Pave,0,IR1,Lvl,AllPub,Inside,Gtl,CollgCr,Norm,Norm,1Fam,1Story,Gable,CompShg,VinylSd,VinylSd,BrkFace,Gd,TA,PConc,Gd,TA,No,GLQ,Unf,GasA,Ex,Y,SBrkr,Gd,Typ,0,Attchd,RFn,TA,TA,Y,0,0,0,WD,Normal,20,67.0,9808,7,5,7,7,110.0,788,0,785,1573,1573,0,0,1573,1,0,2,0,3,1,6,0,7.0,2,544,0,72,0,0,0,0,0,3,2009,227000,2009-03-01
1282,RL,Pave,0,IR1,Lvl,AllPub,CulDSac,Gtl,Timber,Norm,Norm,1Fam,1Story,Hip,CompShg,HdBoard,HdBoard,BrkFace,TA,TA,CBlock,Gd,TA,No,ALQ,Unf,GasA,TA,Y,SBrkr,TA,Typ,TA,Attchd,Fin,Gd,Gd,Y,0,0,0,WD,Normal,20,50.0,8049,7,5,16,16,54.0,1053,0,256,1309,1339,0,0,1339,1,0,2,0,2,1,6,1,16.0,2,484,0,58,0,0,90,0,0,7,2006,180000,2006-07-01
1283,RL,Pave,0,IR1,Lvl,AllPub,Inside,Gtl,CollgCr,Norm,Norm,1Fam,1Story,Gable,CompShg,HdBoard,HdBoard,None,TA,TA,CBlock,Gd,TA,Mn,LwQ,Rec,GasA,TA,Y,SBrkr,Gd,Typ,0,Detchd,Unf,TA,TA,Y,0,0,0,WD,Normal,20,61.0,8800,5,7,32,1,0.0,532,144,364,1040,1040,0,0,1040,0,0,2,0,3,1,5,0,32.0,2,484,0,0,0,0,288,0,0,9,2009,150500,2009-09-01
1284,RL,Pave,0,Reg,Low,AllPub,Corner,Gtl,Mitchel,Norm,Norm,Duplex,2Story,Mansard,CompShg,MetalSd,Wd Shng,None,TA,TA,CBlock,TA,TA,Av,Unf,Unf,GasA,TA,Y,SBrkr,TA,Typ,0,0,0,0,0,Y,0,0,0,WD,Normal,90,94.0,9400,6,5,39,39,0.0,0,0,912,912,912,912,0,1824,0,0,2,2,4,2,8,0,2010.0,0,0,128,0,0,0,0,0,0,4,2010,139000,2010-04-01
1285,RL,Pave,0,Reg,Lvl,AllPub,Inside,Gtl,SWISU,Feedr,Norm,1Fam,1.5Fin,Gable,CompShg,Wd Sdng,Wd Shng,None,TA,TA,PConc,TA,TA,No,Unf,Unf,GasA,Ex,Y,SBrkr,Gd,Min2,Gd,Detchd,Unf,TA,TA,Y,0,0,0,WD,Normal,50,50.0,9638,6,7,91,20,0.0,0,0,804,804,1699,748,0,2447,0,0,2,0,4,1,10,1,41.0,1,336,272,0,42,0,116,0,0,3,2010,169000,2010-03-01
1286,RM,Pave,0,Reg,Lvl,AllPub,Inside,Gtl,BrkSide,Norm,Norm,1Fam,1.5Fin,Gable,CompShg,MetalSd,MetalSd,None,TA,Fa,CBlock,TA,TA,No,Unf,Unf,GasA,Ex,Y,FuseF,TA,Typ,Gd,Detchd,Unf,TA,TA,Y,0,0,0,WD,Normal,50,50.0,6000,6,6,70,59,0.0,0,0,780,780,825,587,0,1412,0,0,1,0,4,1,6,1,70.0,1,280,45,0,0,0,0,0,0,5,2009,132500,2009-05-01
1287,RL,Pave,0,Reg,Lvl,AllPub,Inside,Gtl,NWAmes,Feedr,Norm,1Fam,1Story,Hip,CompShg,HdBoard,HdBoard,BrkFace,TA,TA,CBlock,TA,TA,No,ALQ,Rec,GasA,TA,Y,SBrkr,TA,Typ,Gd,Attchd,Unf,TA,TA,Y,0,0,0,WD,Normal,20,0.0,9790,6,5,47,47,451.0,569,81,678,1328,1328,0,0,1328,1,0,1,1,3,1,6,2,47.0,2,528,0,26,0,0,0,0,0,6,2010,143000,2010-06-01
1288,RL,Pave,0,IR1,Low,AllPub,Inside,Mod,ClearCr,Norm,Norm,1Fam,1Story,Gable,CompShg,Wd Sdng,Wd Sdng,BrkCmn,TA,Gd,CBlock,TA,TA,Av,Rec,Unf,GasA,Fa,Y,SBrkr,TA,Typ,0,Attchd,Unf,TA,TA,N,0,0,0,WD,Normal,20,0.0,36500,5,5,42,42,621.0,812,0,812,1624,1582,0,0,1582,0,1,2,0,4,1,7,0,42.0,2,390,168,198,0,0,0,0,0,6,2006,190000,2006-06-01
1289,RL,Pave,0,IR1,Lvl,AllPub,Inside,Gtl,StoneBr,Norm,Norm,TwnhsE,1Story,Gable,CompShg,CemntBd,CmentBd,None,Gd,TA,PConc,Gd,TA,No,GLQ,Unf,GasA,Ex,Y,SBrkr,Ex,Typ,Ex,Attchd,Fin,TA,TA,Y,0,0,0,WD,Normal,120,40.0,5664,8,5,9,9,0.0,1158,0,343,1501,1659,0,0,1659,1,0,2,0,2,1,5,1,9.0,2,499,212,59,0,0,0,0,0,10,2009,278000,2009-10-01
1290,RL,Pave,0,IR1,Lvl,AllPub,Inside,Gtl,NridgHt,Norm,Norm,1Fam,2Story,Gable,CompShg,VinylSd,VinylSd,Stone,Gd,TA,PConc,Gd,TA,Mn,Unf,Unf,GasA,Ex,Y,SBrkr,Ex,Typ,Gd,BuiltIn,Fin,TA,TA,Y,0,0,0,New,Partial,60,86.0,11065,8,5,0,0,788.0,0,0,1085,1085,1120,850,0,1970,0,0,2,1,3,1,8,1,2020.0,3,753,177,74,0,0,0,0,0,10,2006,281000,2006-10-01
1291,RL,Pave,0,IR1,Lvl,AllPub,Corner,Gtl,NAmes,Norm,Norm,1Fam,SLvl,Hip,CompShg,Wd Sdng,HdBoard,BrkFace,TA,TA,PConc,TA,TA,Av,GLQ,Unf,GasA,TA,Y,SBrkr,TA,Typ,Gd,Attchd,RFn,TA,TA,Y,0,0,0,WD,Normal,80,0.0,14112,5,7,46,46,86.0,1014,0,138,1152,1152,0,0,1152,1,0,1,0,3,1,6,1,46.0,2,484,227,0,0,0,0,0,0,4,2010,180500,2010-04-01
1292,RM,Pave,0,Reg,Lvl,AllPub,Inside,Gtl,BrDale,Norm,Norm,Twnhs,2Story,Gable,CompShg,CemntBd,CmentBd,BrkFace,TA,TA,CBlock,TA,TA,No,ALQ,Unf,GasA,TA,Y,SBrkr,TA,Typ,0,Detchd,Unf,TA,TA,Y,0,0,0,WD,Normal,160,21.0,1680,5,7,37,37,268.0,231,0,399,630,630,672,0,1302,0,0,2,1,3,1,6,0,37.0,1,264,185,0,0,0,0,0,0,2,2009,119500,2009-02-01
1293,RM,Pave,0,Reg,Lvl,AllPub,Corner,Gtl,OldTown,Norm,Norm,1Fam,2Story,Gable,CompShg,Wd Sdng,Wd Sdng,None,TA,TA,Stone,TA,TA,No,Unf,Unf,GasA,TA,N,SBrkr,TA,Min2,0,Attchd,RFn,TA,TA,Y,0,0,0,WD,Normal,70,60.0,6600,5,4,117,44,0.0,0,0,994,994,1378,994,0,2372,0,0,2,0,4,2,11,0,24.0,1,432,0,287,0,0,0,0,0,12,2009,107500,2009-12-01
1294,RL,Pave,0,Reg,Lvl,AllPub,Inside,Gtl,NWAmes,Norm,Norm,1Fam,2Story,Gable,CompShg,HdBoard,HdBoard,None,TA,TA,PConc,Gd,TA,No,GLQ,Unf,GasA,TA,Y,SBrkr,TA,Typ,TA,Attchd,RFn,TA,TA,Y,0,GdWo,0,WD,Normal,60,78.0,10140,7,5,30,30,0.0,194,0,638,832,832,832,0,1664,0,0,2,1,4,1,8,1,30.0,2,528,0,28,0,0,259,0,0,3,2006,162900,2006-03-01
1295,RL,Pave,0,Reg,Lvl,AllPub,Inside,Gtl,Edwards,Norm,Norm,1Fam,1Story,Hip,CompShg,WdShing,Plywood,None,TA,TA,CBlock,TA,TA,No,Rec,Unf,GasA,TA,Y,SBrkr,TA,Typ,0,Detchd,Unf,TA,TA,N,0,0,0,WD,Normal,20,60.0,8172,5,7,51,16,0.0,167,0,697,864,864,0,0,864,1,0,1,0,2,1,5,0,49.0,2,572,0,0,0,0,0,0,0,4,2006,115000,2006-04-01
1296,RL,Pave,0,Reg,Lvl,AllPub,Inside,Gtl,NAmes,Feedr,Norm,1Fam,1Story,Hip,CompShg,HdBoard,HdBoard,BrkFace,TA,TA,CBlock,TA,TA,Av,BLQ,Unf,GasA,Gd,Y,SBrkr,TA,Typ,0,Attchd,RFn,TA,TA,Y,0,GdWo,0,WD,Normal,20,70.0,8400,5,5,38,38,168.0,1016,0,36,1052,1052,0,0,1052,1,0,1,1,3,1,5,0,38.0,1,288,356,0,0,0,0,0,0,11,2006,138500,2006-11-01
1297,RL,Pave,0,Reg,Lvl,AllPub,Inside,Gtl,NAmes,Norm,Norm,1Fam,1Story,Hip,CompShg,MetalSd,MetalSd,BrkFace,TA,Gd,CBlock,TA,TA,Mn,ALQ,Unf,GasA,Gd,Y,SBrkr,TA,Typ,0,Attchd,RFn,TA,TA,Y,0,MnPrv,0,WD,Normal,20,80.0,8700,5,6,45,45,148.0,776,0,344,1120,1128,0,0,1128,1,0,2,0,3,1,6,0,45.0,2,525,192,20,123,0,0,0,0,12,2008,155000,2008-12-01
1298,RM,Pave,0,Reg,Lvl,AllPub,Inside,Gtl,Edwards,Norm,Norm,TwnhsE,SFoyer,Gable,CompShg,VinylSd,VinylSd,BrkFace,TA,TA,PConc,Gd,TA,Gd,GLQ,Unf,GasA,Gd,Y,SBrkr,TA,Typ,0,Basment,Fin,TA,TA,Y,0,0,0,New,Partial,180,35.0,3675,6,5,1,0,82.0,547,0,0,547,1072,0,0,1072,1,0,2,0,2,1,5,0,1.0,2,525,0,44,0,0,0,0,0,6,2006,140000,2006-06-01
1299,RL,Pave,0,IR3,Bnk,AllPub,Corner,Gtl,Edwards,Feedr,Norm,1Fam,2Story,Hip,ClyTile,Stucco,Stucco,Stone,Ex,TA,PConc,Ex,TA,Gd,GLQ,Unf,GasA,Ex,Y,SBrkr,Ex,Typ,Gd,Attchd,Fin,TA,TA,Y,Gd,0,0,New,Partial,60,313.0,63887,10,5,0,0,796.0,5644,0,466,6110,4692,950,0,5642,2,0,2,1,3,1,12,3,2020.0,2,1418,214,292,0,0,0,480,0,1,2008,160000,2008-01-01
1300,RL,Pave,0,Reg,Lvl,AllPub,Inside,Gtl,NAmes,Norm,Norm,1Fam,1Story,Hip,CompShg,BrkFace,BrkFace,None,TA,TA,CBlock,TA,TA,No,LwQ,Rec,GasA,Ex,Y,SBrkr,Gd,Typ,0,Attchd,RFn,TA,TA,Y,0,GdPrv,0,WD,Normal,20,75.0,7500,5,7,51,16,0.0,340,906,0,1246,1246,0,0,1246,1,0,1,1,3,1,6,0,51.0,1,305,218,0,0,0,0,0,0,5,2010,154000,2010-05-01
1301,RL,Pave,0,IR1,Lvl,AllPub,CulDSac,Gtl,Gilbert,Norm,Norm,1Fam,2Story,Gable,CompShg,VinylSd,VinylSd,None,Gd,TA,PConc,Gd,TA,No,GLQ,Unf,GasA,Ex,Y,SBrkr,Gd,Typ,TA,Attchd,Fin,TA,TA,Y,0,0,0,WD,Normal,60,0.0,10762,7,5,10,10,344.0,694,0,284,978,1005,978,0,1983,0,0,2,1,3,1,9,1,10.0,2,490,0,0,0,0,0,0,0,5,2009,225000,2009-05-01
1302,RL,Pave,0,IR1,Bnk,AllPub,Inside,Gtl,Crawfor,Norm,Norm,1Fam,2Story,Gable,CompShg,Wd Sdng,Wd Sdng,None,TA,TA,CBlock,TA,TA,No,BLQ,Unf,GasA,Fa,Y,SBrkr,Gd,Typ,Gd,Attchd,Unf,TA,TA,P,0,0,0,WD,Normal,70,0.0,7500,6,7,67,59,0.0,547,0,224,771,753,741,0,1494,0,0,1,0,3,1,7,2,67.0,1,213,0,0,0,0,224,0,0,11,2009,177500,2009-11-01
1303,RL,Pave,0,Reg,Lvl,AllPub,Inside,Gtl,NoRidge,Norm,Norm,1Fam,2Story,Hip,CompShg,VinylSd,VinylSd,BrkFace,Gd,TA,PConc,Gd,TA,No,GLQ,Unf,GasA,Ex,Y,SBrkr,Gd,Typ,TA,Attchd,RFn,TA,TA,Y,0,0,0,WD,Normal,60,92.0,10120,8,5,12,12,391.0,740,0,425,1165,1203,1323,0,2526,1,0,2,1,4,1,8,1,12.0,3,844,309,78,0,0,0,0,0,12,2006,290000,2006-12-01
